"Year","Code","HDI","Arms.Imports","Arms.Exports","Imports","Exports","FDI","Fin.Diplomacy","IGO.Alignment","UN.Agreement","Polity","GDP","Resources"
"2001","NPL",0.469,NA,0,4631737,148542596,NA,41112007.7761846,0.535211267605634,0.925,6,5890906179.84836,1.06061514
"2002","NPL",0.476,NA,0,5276760,105073037,NA,0,0.507042253521127,0.867816091954023,-6,5979106917.16704,1.141777044
"2003","NPL",0.482,NA,0,5349743,122010150,NA,0,0.507042253521127,0.927777777777778,-6,6640050344.59057,1.210053519
"2004","NPL",0.489,NA,0,8230780,163244336,NA,0,0.535211267605634,0.957831325301205,-6,7583936378.75423,0.901697274
"2005","NPL",0.495,NA,2,8495311,187935937,0,7945421.68426216,0.535211267605634,0.913265306122449,-6,8712956961.82436,0.792667946
"2006","NPL",0.505,NA,0,8284668,259796484,0,10353.4448726192,0.549295774647887,0.924528301886792,6,9612268932.5692,1.081820981
"2007","NPL",0.509,NA,0,14790179,386357780,0,37306930.0728748,0.549295774647887,0.917582417582418,6,11874967348.1804,1.356930627
"2008","NPL",0.518,NA,0,5975687,375612156,0,20000,0.577464788732394,0.858695652173913,6,12840249548.3087,1.074373869
"2009","NPL",0.53,NA,0,5290031,408888751,0,26855832.9725019,0.577464788732394,0.93452380952381,6,14179393340.7638,1.00485104
"2010","NPL",0.543,NA,0,11415993,731256545,1.8e+08,6741599.57823786,0.577464788732394,0.908045977011494,6,18364611126.0184,1.472314254
"2011","NPL",0.553,NA,0,13864962,1181225863,1.4e+08,191964765.680386,0.577464788732394,0.907608695652174,6,21111604731.2618,1.113986794
"2012","NPL",0.561,NA,0,29519666,1968161680,0,145767593.225985,0.577464788732394,0.892857142857143,6,20639060736.2221,0.961086179
"2013","NPL",0.57,NA,0,43249899,2210886765,1.3e+08,108608559.803212,0.591549295774648,0.936507936507937,6,20961661966.8614,0.833688505
"2014","NPL",0.576,NA,0,47067400,2283579293,3.2e+08,531798.641951536,0.577464788732394,0.915584415584416,6,22430489213.8416,0.860694134
"2015","NPL",0.579,NA,0,32002120,832705292,6.5e+08,55175870.9718882,NA,0.866197183098592,6,23667157888.8393,0.934852579
"2016","NPL",0.586,NA,8,22405605,866127148,0,270900115.260056,NA,0.815789473684211,6,24288431487.3887,1.031178468
"2017","NPL",0.594,NA,1,17853684,966954543,3.5e+08,191515068.666599,NA,0.793388429752066,6,29443014181.1946,0.703177494
"2018","NPL",0.601,NA,0,21999560,1077367657,6.1e+08,NA,NA,0.858695652173913,7,31731890060.9255,0.424053405
"2019","NPL",0.611,NA,14,33538072,1482477643,3.2e+08,NA,NA,0.880681818181818,NA,34268254394.3181,0.442967352
"2020","NPL",0.604,NA,0,16154224,1167416175,1.3e+08,NA,NA,0.844086021505376,NA,33078667232.7346,0.514043068
"2021","NPL",0.602,NA,0,NA,NA,6.5e+08,NA,NA,0.848684210526316,NA,NA,NA
"2000","NLD",0.893,NA,NA,1236228808,6687219044,NA,NA,0.76056338028169,0.697368421052632,10,416442466339.242,0.45575082
"2001","NLD",0.895,NA,NA,1456696166,7278426893,NA,NA,0.774647887323944,0.695121951219512,10,431209564120.232,0.814450851
"2002","NLD",0.892,NA,NA,1571573806,9107558607,NA,NA,0.746478873239437,0.615,10,471635418512.981,0.594926754
"2003","NLD",0.894,NA,NA,1933120393,13501234886,NA,NA,0.746478873239437,0.681318681318681,10,578770006047.547,0.511573735
"2004","NLD",0.897,NA,NA,2969411023,18518819008,NA,NA,0.732394366197183,0.7,10,657200151484.11,0.476806459
"2005","NLD",0.899,NA,NA,2926720742,25875734757,0,NA,0.76056338028169,0.696969696969697,10,685075610605.382,0.439774446
"2006","NLD",0.906,NA,NA,3650066874,30861137796,1e+08,NA,0.76056338028169,0.688073394495413,10,733303295423.54,0.731739298
"2007","NLD",0.912,NA,NA,4924823590,41423052427,1.4e+08,NA,0.76056338028169,0.701086956521739,10,847438025012.403,0.684493178
"2008","NLD",0.912,NA,NA,5299419951,45918580557,1.24e+09,NA,0.76056338028169,0.655913978494624,10,948032773653.736,1.035572535
"2009","NLD",0.913,NA,NA,5122250178,36682224862,0,NA,0.788732394366197,0.664705882352941,10,868024955020.897,0.872358695
"2010","NLD",0.917,NA,NA,6479120129,49704161455,2.7e+08,NA,0.774647887323944,0.695402298850575,10,846554894931.084,0.810893929
"2011","NLD",0.927,NA,NA,8660906830,59499691403,2.7e+08,NA,0.774647887323944,0.648936170212766,10,904085980796.018,1.079623851
"2012","NLD",0.927,NA,NA,8703962287,58898784960,0,NA,0.774647887323944,0.674418604651163,10,838971306990.906,1.194592522
"2013","NLD",0.929,NA,NA,9824959200,60314751572,4.7e+08,NA,0.788732394366197,0.640625,10,876923518850.405,1.158632848
"2014","NLD",0.931,NA,NA,9340125852,64928515588,2.04e+09,NA,0.76056338028169,0.621794871794872,10,890981311077.658,0.719336876
"2015","NLD",0.932,NA,NA,8777760827,59453380174,3.47e+09,NA,NA,0.625,10,765264949780.999,0.432613883
"2016","NLD",0.933,NA,NA,9809798270,57447210217,4.89e+09,NA,NA,0.625,10,783528181704.567,0.255935357
"2017","NLD",0.937,NA,NA,11272042836,67131666962,3.9e+08,NA,NA,0.654166666666667,10,833869641687.06,0.313857243
"2018","NLD",0.939,NA,NA,12332749097,72834750636,2.43e+09,NA,NA,0.635869565217391,10,914043438179.607,0.36723096
"2019","NLD",0.943,NA,NA,11202229065,73978795554,5.9e+08,NA,NA,0.617977528089888,NA,910194347568.626,0.249017599
"2020","NLD",0.939,NA,NA,12789316578,79006012371,8.9e+08,NA,NA,0.627659574468085,NA,913865395789.886,0.153140297
"2021","NLD",0.941,NA,NA,NA,NA,4.38e+09,NA,NA,0.61038961038961,NA,NA,NA
"2000","NZL",0.887,NA,NA,638272928,416031900,NA,NA,0.619718309859155,0.75,10,54443834073.0353,1.979652455
"2001","NZL",0.894,NA,NA,736742139,434860715,NA,NA,0.633802816901408,0.734177215189873,10,54109071953.3818,1.751668723
"2002","NZL",0.897,NA,NA,803344273,595973118,NA,NA,0.647887323943662,0.69,10,62520383453.6653,1.477021222
"2003","NZL",0.903,NA,NA,1023584156,802513484,NA,NA,0.633802816901408,0.744444444444444,10,83910383616.5668,1.081340418
"2004","NZL",0.906,NA,NA,1413217529,1077366293,NA,NA,0.647887323943662,0.735294117647059,10,102446423240.069,0.948185626
"2005","NZL",0.912,NA,NA,1325995069,1353438451,0,NA,0.647887323943662,0.742424242424242,10,114722273546.118,1.106690466
"2006","NZL",0.913,NA,NA,1314430838,1619780716,0,NA,0.647887323943662,0.701834862385321,10,111542010885.809,1.236772516
"2007","NZL",0.916,NA,NA,1538199199,2162267949,0,NA,0.647887323943662,0.733695652173913,10,137191444428.998,1.394155899
"2008","NZL",0.915,NA,NA,1892346440,2509531087,0,NA,0.690140845070423,0.682795698924731,10,133128861234.46,2.435074085
"2009","NZL",0.919,NA,NA,2477073050,2085361866,0,NA,0.690140845070423,0.694117647058824,10,121374699097.948,1.835437379
"2010","NZL",0.922,NA,NA,3763103480,2764512060,0,NA,0.690140845070423,0.729885057471264,10,146517541181.254,2.102509406
"2011","NZL",0.922,NA,NA,4980969347,3736692808,0,NA,0.690140845070423,0.694736842105263,10,168291357111.739,2.182369031
"2012","NZL",0.924,NA,NA,5810232060,3864557875,1.17e+09,NA,0.690140845070423,0.726744186046512,10,176206659722.524,1.751453744
"2013","NZL",0.929,NA,NA,8253213550,4131684154,1.8e+08,NA,0.732394366197183,0.6953125,10,190905755065.918,1.550718116
"2014","NZL",0.93,NA,NA,9505521761,4737938735,1.11e+09,NA,0.704225352112676,0.671052631578947,10,201313497220.917,1.408539264
"2015","NZL",0.931,NA,NA,6583777720,4919059557,2e+08,NA,NA,0.666666666666667,10,178064471137.921,1.302348085
"2016","NZL",0.934,NA,NA,7140628702,4762004124,3.3e+08,NA,NA,0.639130434782609,10,188838342527.975,1.030403738
"2017","NZL",0.935,NA,NA,9391098199,5100102859,2.8e+08,NA,NA,0.619834710743802,10,206623758800.159,1.507290287
"2018","NZL",0.936,NA,NA,11083329203,5774696085,1.7e+08,NA,NA,0.67741935483871,10,211953111035.513,1.445671833
"2019","NZL",0.937,NA,NA,12557981111,5736304819,4e+08,NA,NA,0.646067415730337,NA,213434571357.984,1.521984613
"2020","NZL",0.936,NA,NA,12076041627,6052987515,2.5e+08,NA,NA,0.659574468085106,NA,212043859127.682,1.45326272
"2021","NZL",0.937,NA,NA,NA,NA,0,NA,NA,0.655844155844156,NA,NA,NA
"2000","NIC",0.566,NA,0,350015,43091361,NA,0,0.492957746478873,0.859154929577465,8,5092553708.3305,1.354008754
"2001","NIC",0.571,NA,0,86726,34544821,NA,0,0.52112676056338,0.782894736842105,8,5333911402.47021,1.148479001
"2002","NIC",0.575,NA,0,32437,49164647,NA,0,0.507042253521127,0.781609195402299,8,5206313233.00968,1.141579889
"2003","NIC",0.578,NA,0,364838,69310198,NA,0,0.535211267605634,0.865168539325843,8,5304485890.38736,1.127662119
"2004","NIC",0.582,NA,0,2950109,101592978,NA,0,0.549295774647887,0.841463414634146,8,5773621220.83345,1.291855576
"2005","NIC",0.588,NA,0,14167382,113997027,0,0,0.549295774647887,0.888888888888889,8,6300251490.5641,1.094831732
"2006","NIC",0.593,NA,0,763147,162719450,0,0,0.549295774647887,0.859223300970874,8,6763672214.80462,1.579110086
"2007","NIC",0.599,NA,0,3389883,212783917,0,0,0.549295774647887,0.956521739130435,9,7423374948.63187,1.542566033
"2008","NIC",0.605,NA,0,3465943,255613921,0,0,0.549295774647887,0.924731182795699,9,8496967420.94699,1.240195919
"2009","NIC",0.606,NA,0,3254535,193255586,0,0,0.577464788732394,0.945121951219512,9,8298702543.31817,1.17500958
"2010","NIC",0.614,NA,0,7118511,299553520,0,0,0.605633802816901,0.895348837209302,9,8758602360.32966,4.127939033
"2011","NIC",0.622,NA,0,24355972,422029098,0,0,0.605633802816901,0.863157894736842,9,9774329500.06846,5.066191462
"2012","NIC",0.629,NA,0,115849948,466855864,5.3e+08,0,0.605633802816901,0.912790697674419,9,10532017439.9496,4.574671361
"2013","NIC",0.634,NA,0,91822281,522915343,0,5e+06,0.605633802816901,0.928571428571429,9,10982988173.1469,4.733470326
"2014","NIC",0.641,NA,0,43368774,568133651,0,0,0.577464788732394,0.916666666666667,9,11880438655.1405,4.186651691
"2015","NIC",0.647,NA,0,34733258,666244686,0,0,NA,0.881944444444444,9,12756696289.6229,2.105398356
"2016","NIC",0.653,NA,0,17887411,624096977,0,0,NA,0.842105263157895,6,13286093197.4821,3.105282558
"2017","NIC",0.659,NA,0,28400491,624142254,0,0,NA,0.847826086956522,6,13785892848.7359,2.690396227
"2018","NIC",0.662,NA,0,105718831,473995020,0,NA,NA,0.912087912087912,6,13025221836.4393,1.999345079
"2019","NIC",0.664,NA,0,45554099,502071632,0,NA,NA,0.920454545454545,NA,12611205561.8582,1.25986303
"2020","NIC",0.654,NA,0,18958280,486433979,0,NA,NA,0.903225806451613,NA,12621465937.8119,1.632721476
"2021","NIC",0.667,NA,0,NA,NA,0,NA,NA,0.909090909090909,NA,NA,NA
"2000","NER",0.262,NA,0,NA,7020470,NA,0,0.450704225352113,1,5,2350823802.34933,7.267829606
"2001","NER",0.268,NA,0,NA,6482898,NA,21746617.9030091,0.464788732394366,NA,5,2559949336.64624,6.558662112
"2002","NER",0.274,NA,0,83,14742546,NA,10755079.8322809,0.450704225352113,NA,5,2919220254.3411,7.01204939
"2003","NER",0.278,NA,0,1,19335750,NA,1390748.23376867,0.450704225352113,0.954545454545455,5,3594328068.02687,9.262541142
"2004","NER",0.289,NA,0,11576,24995412,NA,60408.9054671673,0.450704225352113,0.921875,6,3943325162.65537,7.50693712
"2005","NER",0.298,NA,0,650,33900395,0,284203.944750753,0.450704225352113,0.923529411764706,6,4585801119.62084,7.151002036
"2006","NER",0.306,NA,0,927096,71761552,0,29163202.4409274,0.450704225352113,0.944444444444444,6,4966573190.5559,6.894063847
"2007","NER",0.311,NA,0,45163,30735400,1.6e+08,5587535.13729687,0.464788732394366,0.955555555555556,6,5764974958.3794,8.300007314
"2008","NER",0.32,NA,0,67877,166812989,1.9e+08,880215823.932242,0.47887323943662,0.929411764705882,6,7252784463.04261,7.945638982
"2009","NER",0.327,NA,1,48017,283716982,0,46695416.8396406,0.464788732394366,0.95679012345679,-3,7208347778.49748,7.962203585
"2010","NER",0.338,NA,0,170645,272147942,4.99e+09,2280143.48689333,0.464788732394366,0.933734939759036,3,7631442274.46763,6.884721329
"2011","NER",0.346,NA,0,2105116,142166981,2.7e+08,105913661.272242,0.464788732394366,0.886363636363636,6,8600812558.47778,9.334161628
"2012","NER",0.354,NA,0,37163478,158352268,0,54010586.1713099,0.464788732394366,0.892857142857143,6,9166697851.88189,13.269233
"2013","NER",0.362,NA,0,15875365,183940518,1.3e+08,215262428.538145,0.507042253521127,0.936507936507937,6,10147446805.9442,11.8432698
"2014","NER",0.37,NA,0,79123315,243696273,0,0,0.492957746478873,0.92948717948718,6,10877077986.4926,11.166181
"2015","NER",0.376,NA,0,140993156,173348405,1.4e+08,90209648.6123172,NA,0.852112676056338,6,9676541051.63021,9.807284201
"2016","NER",0.383,NA,0,124236123,100766230,0,16079596.9091102,NA,0.802884615384615,5,10398863668.1153,9.511690258
"2017","NER",0.39,NA,3,99078835,97876055,0,1484511.10767486,NA,0.851351351351351,5,11185105960.6486,9.42150349
"2018","NER",0.399,NA,0,171113167,116256818,0,NA,NA,0.884615384615385,5,12808662634.0126,6.711961429
"2019","NER",0.406,NA,0,223868257,287335090,1.48e+09,NA,NA,0.859375,NA,12916460168.0482,6.187116168
"2020","NER",0.401,NA,0,224696136,303134674,1.1e+08,NA,NA,0.841463414634146,NA,13741378260.2259,5.566564376
"2021","NER",0.4,NA,0,NA,NA,0,NA,NA,0.826530612244898,NA,NA,NA
"2003","NGA",0.45,NA,0,71658792,1785972713,NA,2442843.22793891,0.619718309859155,0.928571428571429,4,104911988427.505,13.47895106
"2004","NGA",0.462,NA,0,463216342,1718559149,NA,0,0.661971830985915,0.93452380952381,4,136385953664.621,17.57240304
"2005","NGA",0.469,NA,0,526879258,2303161810,0,227914771.77408,0.647887323943662,0.898989898989899,4,176134042426.365,20.52235492
"2006","NGA",0.477,NA,0,277747279,2852151939,2.38e+09,20627165.6438909,0.661971830985915,0.893203883495146,4,236104043605.609,17.90429639
"2007","NGA",0.48,NA,0,537080321,3799461765,6.9e+08,13073407.2131616,0.661971830985915,0.923913043478261,4,275625666711.893,16.50671735
"2008","NGA",0.484,NA,0,508380981,6767052438,3.43e+09,46070000,0.661971830985915,0.911764705882353,4,337035465291.938,18.85079244
"2009","NGA",0.484,NA,0,896525833,5475594058,0,731903.085260825,0.647887323943662,0.951219512195122,4,291880122651.791,11.13388623
"2010","NGA",0.482,NA,156,1071622397,6696843552,7.4e+08,1119600000,0.647887323943662,0.932098765432099,4,363359825763.366,14.79689
"2011","NGA",0.492,NA,0,1583680065,9205574275,8.7e+08,0,0.647887323943662,0.896103896103896,4,410334556936.367,19.174629
"2012","NGA",0.499,NA,0,1273793010,9296312849,3.73e+09,5e+08,0.647887323943662,0.901162790697674,4,459375974637.112,16.59427421
"2013","NGA",0.506,NA,0,1546602880,12042612840,3.96e+09,1985332559.28005,0.676056338028169,0.936507936507937,4,514966205495.673,12.78879494
"2014","NGA",0.512,NA,58,2656039313,15393424622,1.89e+09,114366426.291475,0.647887323943662,0.934210526315789,4,568498788217.54,10.52742453
"2015","NGA",0.516,NA,23,1240700780,13701240179,9.7e+08,50537.22142821,NA,0.873239436619718,7,494582603948.976,5.070012925
"2016","NGA",0.521,NA,36,907008025,9713912553,2.37e+09,326903998.078191,NA,0.833333333333333,7,404649125398.829,4.790996772
"2017","NGA",0.526,NA,0,1624049602,12153161394,3.37e+09,1825278765.00377,NA,0.779661016949153,7,375769719405.08,8.574600256
"2018","NGA",0.531,NA,0,1853091958,13404782454,3.13e+09,NA,NA,0.843373493975904,7,421821319412.651,11.47682274
"2019","NGA",0.538,NA,0,2656374985,16622615020,6.06e+09,NA,NA,0.867816091954023,NA,474516650002.453,9.356931672
"2020","NGA",0.535,NA,49,2485363217,16787426629,2.45e+09,NA,NA,0.844086021505376,NA,429898765802.366,6.229170474
"2021","NGA",0.535,NA,90,NA,NA,2.28e+09,NA,NA,0.86,NA,NA,NA
"2000","MKD",0.675,NA,NA,839293,6256543,NA,0,0.422535211267606,0.716216216216216,6,3772861491.68789,0.558781972
"2001","MKD",0.679,NA,NA,150375,10256067,NA,0,0.422535211267606,0.716049382716049,6,3709646980.16377,0.751452375
"2002","MKD",0.683,NA,NA,641584,17275687,NA,99513112.8329234,0.422535211267606,0.653465346534653,9,4018349890.83492,0.396017018
"2003","MKD",0.688,NA,NA,14727146,24130454,NA,0,0.422535211267606,0.696629213483146,9,4946289079.07762,0.411946801
"2004","MKD",0.694,NA,NA,1464864,26408916,NA,0,0.422535211267606,0.682926829268293,9,5682786308.12428,1.587854193
"2005","MKD",0.699,NA,NA,12654251,21497621,0,0,0.422535211267606,0.709183673469388,9,6258611723.14976,1.053143527
"2006","MKD",0.707,NA,NA,2869458,28242391,0,2500000,0.436619718309859,0.689814814814815,9,6861220709.01804,2.770707731
"2007","MKD",0.711,NA,NA,9825629,75585807,0,0,0.436619718309859,0.701086956521739,9,8336484627.33098,6.265284326
"2008","MKD",0.73,NA,NA,13275161,70721048,0,143882.621494348,0.450704225352113,0.666666666666667,9,9909546093.84088,3.16020078
"2009","MKD",0.733,NA,NA,24093158,56009508,0,731903.085260825,0.450704225352113,0.678571428571429,9,9401730652.35544,1.443984278
"2010","MKD",0.738,NA,NA,91756384,52783088,0,0,0.450704225352113,0.724137931034483,9,9407160110.78749,2.611232541
"2011","MKD",0.741,NA,NA,154308487,91810658,0,6270067.26996011,0.464788732394366,0.678947368421053,9,10494629802.4059,2.770695118
"2012","MKD",0.743,NA,NA,139606216,88749833,0,0,0.464788732394366,0.697674418604651,9,9745267305.5789,1.787563193
"2013","MKD",0.75,NA,NA,107972555,63476178,3.7e+08,783419038.96,0.464788732394366,0.669354838709677,9,10817712029.6668,1.38311069
"2014","MKD",0.755,NA,NA,90584590,76663641,1.2e+08,0,0.436619718309859,0.642857142857143,9,11362256666.0871,1.164052943
"2015","MKD",0.762,NA,NA,132697664,86532159,0,255085.348230317,NA,0.640845070422535,9,10064513038.4883,1.047285037
"2016","MKD",0.767,NA,NA,46705307,90046619,0,7004423.90278916,NA,0.632478632478632,9,10672464611.8526,0.972630902
"2017","MKD",0.773,NA,NA,86688785,78041448,0,2959697.89746759,NA,0.633333333333333,9,11307061189.9562,0.951054816
"2018","MKD",0.779,NA,NA,48343083,105743973,0,NA,NA,0.661290322580645,9,12683068033.1043,0.574138033
"2019","MKD",0.784,NA,NA,147058917,134827020,1.6e+08,NA,NA,0.617977528089888,NA,12547045163.3568,0.515015259
"2020","MKD",0.774,NA,NA,227133494,156794594,0,NA,NA,0.638297872340426,NA,12263699877.2817,0.559321804
"2021","MKD",0.77,NA,NA,NA,NA,0,NA,NA,0.616883116883117,NA,NA,NA
"2000","NOR",0.913,NA,NA,610671764,486613644,NA,NA,0.746478873239437,0.710526315789474,10,171246320609.039,11.91524039
"2001","NOR",0.911,NA,NA,570675782,410991582,NA,NA,0.76056338028169,0.695121951219512,10,173973105615.995,9.736780737
"2002","NOR",0.912,NA,NA,923228088,527157531,NA,NA,0.746478873239437,0.631313131313131,10,195524704853.109,8.795468196
"2003","NOR",0.919,NA,NA,865381810,899273084,NA,NA,0.76056338028169,0.681318681318681,10,228857968094.197,8.752560627
"2004","NOR",0.927,NA,NA,1397797788,1028512342,NA,NA,0.746478873239437,0.696428571428571,10,264510322660.403,9.526232796
"2005","NOR",0.931,NA,NA,1143960368,1321905688,0,NA,0.746478873239437,0.712121212121212,10,308884284051.222,10.55075802
"2006","NOR",0.937,NA,NA,1250356387,1700840947,0,NA,0.746478873239437,0.685185185185185,10,345579573804.574,11.33981087
"2007","NOR",0.938,NA,NA,1614859164,2202099444,0,NA,0.746478873239437,0.701086956521739,10,400939380153.54,9.952087484
"2008","NOR",0.94,NA,NA,2147995161,2561128653,2.49e+09,NA,0.76056338028169,0.673913043478261,10,4.6225e+11,12.31472589
"2009","NOR",0.936,NA,NA,3059495128,2675352574,1.8e+08,NA,0.774647887323944,0.705882352941177,10,386188338192.42,8.756754592
"2010","NOR",0.941,NA,NA,3230463154,2836321264,3.8e+08,NA,0.774647887323944,0.718390804597701,10,428757038466.841,8.894315192
"2011","NOR",0.944,NA,NA,3621479267,3785871813,2.01e+09,NA,0.774647887323944,0.678947368421053,10,498283438454.281,10.98228262
"2012","NOR",0.946,NA,NA,3067638810,3019831559,0,NA,0.774647887323944,0.697674418604651,10,509506317146.541,10.31919204
"2013","NOR",0.949,NA,NA,3467985166,2737115454,1.3e+08,NA,0.802816901408451,0.65625,10,522761531914.894,8.831811936
"2014","NOR",0.952,NA,NA,4467693491,2731442111,6.4e+08,NA,0.774647887323944,0.647435897435897,10,498410050251.256,7.909713403
"2015","NOR",0.953,NA,NA,4146062894,2856797354,0,NA,NA,0.659722222222222,10,385801550067.169,5.333326035
"2016","NOR",0.955,NA,NA,3230674433,2599921220,7.2e+08,NA,NA,0.635964912280702,10,368819929542.194,4.11857528
"2017","NOR",0.959,NA,NA,3129256991,2488990846,0,NA,NA,0.669421487603306,10,398393955268.99,5.901112201
"2018","NOR",0.962,NA,NA,3421521148,2650995369,6.3e+08,NA,NA,0.672043010752688,10,436999692591.454,8.064159453
"2019","NOR",0.961,NA,NA,3909964422,3448822425,0,NA,NA,0.640449438202247,NA,4.0551e+11,6.925734502
"2020","NOR",0.959,NA,NA,7367839375,3533992229,2.9e+08,NA,NA,0.654255319148936,NA,362522347110.364,6.057297963
"2021","NOR",0.961,NA,NA,NA,NA,0,NA,NA,0.623376623376623,NA,NA,NA
"2000","OMN",0.705,NA,0,3261773522,59540496,NA,0,0.464788732394366,0.964285714285714,-9,19507452507.1521,46.68444331
"2001","OMN",0.716,NA,0,1609582087,66735658,NA,0,0.47887323943662,0.960526315789474,-9,19452000475.9428,39.42677217
"2002","OMN",0.723,NA,3,1446471075,60180274,NA,0,0.464788732394366,0.94,-8,20142756174.2523,36.23169466
"2003","OMN",0.731,NA,15,1985754194,81959217,NA,0,0.47887323943662,0.950549450549451,-8,21633708221.0663,36.16864356
"2004","OMN",0.739,NA,0,4278486598,111020889,NA,0,0.492957746478873,0.952380952380952,-8,24763713001.3004,39.64939757
"2005","OMN",0.745,NA,0,4138912701,190992985,1.5e+08,0,0.492957746478873,0.948453608247423,-8,31081991724.3173,46.76945722
"2006","OMN",0.753,NA,0,6129474240,339541394,0,0,0.492957746478873,0.952380952380952,-8,37215779656.697,45.21712853
"2007","OMN",0.762,NA,0,6722948583,548029426,0,0,0.507042253521127,0.961538461538462,-8,42085379490.2471,41.66523635
"2008","OMN",0.772,NA,0,11626847464,794515075,1.6e+08,0,0.507042253521127,0.902173913043478,-8,60905452457.7373,40.70563361
"2009","OMN",0.783,NA,0,5409904082,747450792,7.2e+08,0,0.549295774647887,0.927710843373494,-8,48388363516.2549,33.14906939
"2010","OMN",0.788,NA,0,9779203580,944496934,0,3.5e+08,0.549295774647887,0.96551724137931,-8,56913065778.9337,39.57503806
"2011","OMN",0.793,NA,0,14876687929,998176839,0,0,0.549295774647887,0.873684210526316,-8,67872692582.5748,49.86830869
"2012","OMN",0.802,NA,0,16974956957,1811575743,0,0,0.563380281690141,0.906976744186046,-8,76511059934.9805,46.42991216
"2013","OMN",0.809,NA,0,21040612892,1900844050,0,0,0.591549295774648,0.920634920634921,-8,78555637365.4096,44.9306256
"2014","OMN",0.814,NA,0,23795855636,2065380888,0,0,0.549295774647887,0.948051948051948,-8,80686854743.8232,39.45564665
"2015","OMN",0.823,NA,0,15047419802,2116393034,3e+08,0,NA,0.868055555555556,-8,68399663321.1964,23.94649667
"2016","OMN",0.833,NA,0,12041024465,2147698465,2.63e+09,1.4e+09,NA,0.837719298245614,-8,65480507170.3511,19.73313647
"2017","OMN",0.831,NA,0,13383277944,2316452581,1.04e+09,3.55e+09,NA,0.819327731092437,-8,70598026283.485,23.37547188
"2018","OMN",0.834,NA,0,18898511468,2864610829,3.2e+08,NA,NA,0.885869565217391,-8,79788768970.091,28.97396193
"2019","OMN",0.839,NA,0,19650155145,3020944207,9.7e+08,NA,NA,0.869318181818182,NA,76331518668.4005,26.66286005
"2020","OMN",0.827,NA,0,15659425492,3076466083,1.13e+09,NA,NA,0.851063829787234,NA,63367601872.5618,20.96507086
"2021","OMN",0.816,NA,0,NA,NA,0,NA,NA,0.850649350649351,NA,NA,NA
"2000","PAK",0.441,NA,69,492180391,670317458,NA,8613450.89272261,0.71830985915493,0.923611111111111,-6,76865936391.0092,1.216510246
"2001","PAK",0.448,NA,298,581873575,814968254,NA,789624937.83105,0.746478873239437,0.9,-6,73268805040.7498,1.220366573
"2002","PAK",0.454,NA,286,557497229,1242111002,NA,235799317.326503,0.732394366197183,0.895,-5,80353156003.4223,1.456867921
"2003","PAK",0.462,NA,267,574935585,1854990825,NA,110524766.063819,0.71830985915493,0.928571428571429,-5,90990621088.6734,1.46167735
"2004","PAK",0.475,NA,76,594748981,2465791925,NA,50000,0.732394366197183,0.91566265060241,-5,104351933421.812,1.616252317
"2005","PAK",0.484,NA,77,833168828,3427661674,8.6e+08,440259528.679263,0.732394366197183,0.90625,-5,117708404551.716,2.127546066
"2006","PAK",0.493,NA,95,1007213772,4239365171,1.04e+09,17584534.1134129,0.746478873239437,0.935779816513762,-5,136319529009.935,2.421434462
"2007","PAK",0.499,NA,142,1104226171,5831349376,7.1e+08,8784382.37382986,0.746478873239437,0.918478260869565,2,152124000285.98,2.124466789
"2008","PAK",0.498,NA,247,1006799565,6051066209,4.4e+08,413167615.640586,0.774647887323944,0.903225806451613,5,151087475340.172,2.084705512
"2009","PAK",0.502,NA,752,1260255889,5515073607,1.43e+09,1308884603.27978,0.774647887323944,0.916666666666667,5,161537631709.888,1.694014036
"2010","PAK",0.505,NA,749,1730948987,6937791618,3.4e+09,1808723013.50985,0.774647887323944,0.862068965517241,6,174507923710.715,1.908076174
"2011","PAK",0.508,NA,594,2118460216,8439729435,3.34e+09,723189067.870185,0.774647887323944,0.858695652173913,6,211671575683.371,2.617277889
"2012","PAK",0.513,NA,594,3140393520,9276492101,1.2e+09,510382604.544441,0.774647887323944,0.875,6,214641658203.278,2.475577359
"2013","PAK",0.518,NA,727,3196840329,11019596122,6.6e+08,566930584.89482,0.802816901408451,0.944444444444444,7,220268616257.939,2.089351186
"2014","PAK",0.527,NA,467,2753869881,13244481938,3.45e+09,6689905656.37682,0.774647887323944,0.948717948717949,7,248949386617.395,2.076530146
"2015","PAK",0.534,NA,548,2474763994,16441888411,2.214e+10,7888918800.57159,NA,0.902777777777778,7,267035292423.797,1.233848881
"2016","PAK",0.541,NA,718,1912592895,17232654059,6.93e+09,5760789612.91661,NA,0.869565217391304,7,277521027410.761,0.855531327
"2017","PAK",0.543,NA,683,1833219000,18250788585,6.92e+09,4894315612.30929,NA,0.810344827586207,7,302709723377.85,0.983444241
"2018","PAK",0.545,NA,499,2172086000,16933316648,3.61e+09,NA,NA,0.901098901098901,7,284149941136.049,1.232641051
"2019","PAK",0.546,NA,455,1806125989,16166921086,4.8e+09,NA,NA,0.909090909090909,NA,253087564026.548,1.138344936
"2020","PAK",0.543,NA,541,2124873682,15357592992,3.29e+09,NA,NA,0.897849462365591,NA,257829183030.444,0.891481759
"2021","PAK",0.544,NA,753,NA,NA,1.36e+09,NA,NA,0.886666666666667,NA,NA,NA
"2000","PLW",0.739,NA,NA,NA,1960386,NA,NA,NA,NA,NA,147833000,0
